customer_id,address,postcode,state,country,property_valuation,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,profit
859,938 Nova Junction,3623.0,VIC,Australia,1.0,Devinne,Tommeo,Female,53.0,1978-08-02,Geologist I,Financial Services,Affluent Customer,N,Yes,7.0,2289.0600000000004
1470,828 Schlimgen Circle,2450.0,NSW,Australia,5.0,Albie,Pach,Male,62.0,1995-12-04,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8.0,3961.3999999999996
3209,7858 Sauthoff Crossing,3079.0,VIC,Australia,11.0,Clarie,Markushkin,Female,10.0,1964-03-28,Civil Engineer,Manufacturing,Affluent Customer,N,No,15.0,1732.0300000000002
2960,9217 Bashford Parkway,2023.0,NSW,Australia,10.0,Hollie,MacEllen,Female,6.0,1976-07-16,Design Engineer,Property,Mass Customer,N,Yes,16.0,2935.67
567,37 Ilene Hill,3121.0,Victoria,Australia,10.0,Hashim,O'Leahy,Male,73.0,1965-07-08,,Financial Services,Affluent Customer,N,No,16.0,439.56999999999994
250,0850 Schmedeman Drive,3580.0,VIC,Australia,1.0,Kristofer,,Male,53.0,1988-04-15,Legal Assistant,Health,Mass Customer,N,Yes,13.0,4019.0499999999984
2530,025 Knutson Terrace,2350.0,NSW,Australia,3.0,Engracia,Foulcher,Female,63.0,1960-08-03,Business Systems Development Analyst,Property,Mass Customer,N,Yes,18.0,2746.930000000001
1479,941 La Follette Hill,2263.0,NSW,Australia,10.0,Avrom,Clougher,Male,25.0,1977-10-20,Help Desk Technician,Argiculture,Mass Customer,N,No,21.0,2420.03
2836,3619 Elgar Terrace,3337.0,VIC,Australia,3.0,Matilda,Yellowley,Female,80.0,1963-11-14,Clinical Specialist,Health,Mass Customer,N,No,16.0,4664.4
2508,0192 Ridgeview Terrace,4655.0,QLD,Australia,6.0,Virgil,Borkett,Male,98.0,1996-11-04,Information Systems Manager,,Mass Customer,N,No,3.0,6568.91
319,82 8th Alley,4210.0,QLD,Australia,9.0,Madelle,Matteris,Female,32.0,1971-10-11,,Retail,Mass Customer,N,Yes,14.0,3955.91
1204,61 Kim Avenue,2079.0,NSW,Australia,10.0,Trudy,Huffy,Female,12.0,1971-03-24,Senior Developer,Manufacturing,Affluent Customer,N,Yes,16.0,2045.98
1111,84 Porter Alley,2153.0,NSW,Australia,10.0,Zach,Maynard,Male,96.0,1960-03-04,Director of Sales,,High Net Worth,N,Yes,18.0,2561.1499999999996
2284,66 Talmadge Terrace,3630.0,VIC,Australia,1.0,Ola,Lenoir,Female,83.0,1974-02-16,Staff Accountant IV,Telecommunications,High Net Worth,N,No,14.0,4735.669999999999
654,355 Thackeray Circle,3025.0,Victoria,Australia,9.0,Noelani,Andreuzzi,Female,2.0,1993-05-19,Administrative Officer,Manufacturing,Affluent Customer,N,No,5.0,1884.87
71,4763 Merchant Avenue,2756.0,New South Wales,Australia,8.0,Hoyt,Glavias,Male,30.0,1985-01-27,Research Associate,Argiculture,Affluent Customer,N,Yes,12.0,155.6500000000001
1672,1 Morning Circle,2250.0,NSW,Australia,8.0,Sharla,Creebo,Female,21.0,1963-04-27,Design Engineer,IT,Affluent Customer,N,Yes,9.0,7604.050000000001
2665,38 Armistice Lane,3250.0,VIC,Australia,2.0,Seth,Murdie,Male,43.0,1965-03-28,Project Manager,Telecommunications,Mass Customer,N,Yes,17.0,3383.6200000000003
1178,62 Elka Terrace,2430.0,NSW,Australia,3.0,Angelo,Byne,Male,1.0,1970-05-26,Pharmacist,Health,Mass Customer,N,No,13.0,5167.23
1092,37 Division Way,2153.0,NSW,Australia,9.0,Katlin,Creddon,Female,56.0,1935-08-22,VP Quality Control,Retail,Mass Customer,N,No,5.0,1245.2700000000004
2926,51 Bay Junction,2081.0,NSW,Australia,10.0,Jonie,Bickerstasse,Female,27.0,1963-03-20,Research Nurse,Health,High Net Worth,N,No,12.0,1341.6799999999996
3454,7 Center Circle,2096.0,NSW,Australia,9.0,Akim,Mathes,Male,15.0,1969-06-09,Web Designer III,,Mass Customer,N,No,18.0,1340.1099999999997
412,05 Butternut Crossing,4552.0,QLD,Australia,4.0,Evanne,Feechum,Female,65.0,1960-04-23,,IT,High Net Worth,N,No,19.0,1055.0299999999997
3365,7234 Dawn Alley,4670.0,QLD,Australia,1.0,Karlens,Chaffyn,U,29.0,,Engineer III,IT,Mass Customer,N,No,,4003.36
2392,43 Commercial Road,4128.0,QLD,Australia,7.0,Isadora,Gronaller,Female,48.0,2001-01-11,Marketing Assistant,Manufacturing,Affluent Customer,N,No,2.0,1547.8799999999997
1029,5549 Bay Point,4068.0,QLD,Australia,9.0,Forbes,Londors,Male,71.0,1997-02-15,VP Sales,,Mass Customer,N,No,4.0,3660.0599999999995
2097,344 Rockefeller Way,3966.0,VIC,Australia,2.0,Web,Decaze,Male,38.0,1988-04-08,Recruiter,Telecommunications,Mass Customer,N,No,21.0,4647.42
541,142 Cambridge Place,2761.0,NSW,Australia,8.0,Annissa,Balmforth,Female,23.0,1966-01-01,,Manufacturing,Affluent Customer,N,Yes,13.0,2755.2799999999997
603,00164 Canary Drive,2041.0,NSW,Australia,11.0,Alidia,Durrett,Female,28.0,1987-04-18,Marketing Assistant,Financial Services,Affluent Customer,N,No,11.0,3148.0999999999995
1336,5061 Cottonwood Trail,3765.0,VIC,Australia,7.0,Moise,Inde,Male,83.0,1989-03-13,Physical Therapy Assistant,,Mass Customer,N,Yes,15.0,3595.9100000000008
3020,010 Stuart Way,3056.0,VIC,Australia,6.0,Witty,McArthur,Male,13.0,1965-12-24,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,10.0,2771.480000000003
3317,6 Ludington Place,2042.0,NSW,Australia,11.0,Ric,Kondrachenko,Male,35.0,1970-07-08,Actuary,Financial Services,Mass Customer,N,Yes,11.0,1213.31
1439,3416 Texas Pass,2747.0,NSW,Australia,7.0,Leupold,Detoc,Male,97.0,1965-07-28,GIS Technical Architect,Retail,Mass Customer,N,No,19.0,2597.4300000000003
2225,37353 Alpine Circle,2214.0,NSW,Australia,8.0,Christina,Easum,Female,45.0,1988-04-02,Occupational Therapist,Health,Affluent Customer,N,No,19.0,3512.0999999999995
2471,3 Talisman Place,4017.0,QLD,Australia,5.0,Noland,Bresland,Male,55.0,1978-12-20,Geological Engineer,Manufacturing,Mass Customer,N,Yes,8.0,2490.66
3221,5 Iowa Road,2154.0,NSW,Australia,11.0,Brigid,Quigley,Female,59.0,1959-09-25,Internal Auditor,Property,High Net Worth,N,Yes,11.0,5209.319999999998
839,71801 Grover Point,2166.0,NSW,Australia,10.0,Charis,Greaves,U,14.0,,Structural Analysis Engineer,IT,Mass Customer,N,Yes,,826.2599999999998
3193,8 Havey Alley,2031.0,NSW,Australia,8.0,Augusta,Henryson,Female,6.0,1978-07-04,Web Designer IV,Property,High Net Worth,N,No,7.0,2362.31
1632,2 Green Ridge Park,2478.0,NSW,Australia,8.0,Orbadiah,Kennicott,Male,43.0,1985-08-12,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,3.0,853.1600000000003
808,786 Bonner Drive,2340.0,NSW,Australia,4.0,Nigel,Phippard,Male,21.0,1979-11-21,Social Worker,Health,High Net Worth,N,Yes,17.0,2119.72
886,376 Buena Vista Street,2026.0,NSW,Australia,11.0,Dawna,McCullen,Female,53.0,1974-11-15,Accounting Assistant III,Health,Mass Customer,N,No,11.0,4067.6500000000005
1489,9 Sycamore Pass,2287.0,NSW,Australia,5.0,Mead,Wollard,Male,17.0,1993-05-13,Teacher,Health,Mass Customer,N,No,4.0,566.5500000000002
3445,29279 Hazelcrest Junction,2120.0,NSW,Australia,10.0,Craggy,,Male,62.0,1966-06-23,Database Administrator I,Financial Services,Affluent Customer,N,Yes,11.0,3864.460000000001
639,491 Merry Crossing,3011.0,Victoria,Australia,4.0,Mayor,Ismay,Male,51.0,1974-06-03,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,16.0,2516.3499999999985
425,25386 Fallview Place,2340.0,NSW,Australia,3.0,Michaeline,Bordman,Female,60.0,1953-11-19,Sales Representative,Retail,Mass Customer,N,Yes,20.0,7388.599999999999
729,98 Esker Junction,2192.0,NSW,Australia,10.0,Ammamaria,Standbridge,Female,30.0,1973-10-23,Analog Circuit Design manager,Health,Affluent Customer,N,No,11.0,10497.779999999999
3022,520 Parkside Lane,2164.0,NSW,Australia,9.0,Gert,Kurtis,Female,21.0,1988-08-23,,,High Net Worth,N,No,8.0,2614.37
2001,3984 Clove Street,3192.0,VIC,Australia,10.0,Mada,Martinho,Female,21.0,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,5347.870000000001
378,99826 Steensland Avenue,2162.0,NSW,Australia,5.0,Raquela,Yuille,Female,98.0,1974-05-04,Senior Developer,Retail,Mass Customer,N,No,17.0,3236.3199999999997
526,35796 Buhler Plaza,3108.0,Victoria,Australia,10.0,Ardelle,,U,9.0,,Social Worker,Health,Mass Customer,N,Yes,,1111.55
2492,02 Declaration Lane,4551.0,QLD,Australia,7.0,Gayelord,Lipman,Male,35.0,1974-02-01,Design Engineer,Manufacturing,High Net Worth,N,No,9.0,8437.43
2529,671 Mallory Pass,2177.0,NSW,Australia,8.0,Ben,Laidler,Male,81.0,1954-05-11,Quality Engineer,Manufacturing,High Net Worth,N,Yes,10.0,4083.33
151,63344 Holmberg Crossing,2025.0,NSW,Australia,10.0,Donnie,Brimson,Male,36.0,1965-01-31,Marketing Manager,Manufacturing,Mass Customer,N,Yes,13.0,7290.100000000001
3116,4 Shopko Circle,2196.0,NSW,Australia,5.0,Correy,Loynes,Male,16.0,1978-06-29,,Health,Mass Customer,N,No,7.0,2861.6299999999997
1585,78000 Arrowood Center,2775.0,NSW,Australia,9.0,Stillman,Sackur,Male,87.0,1961-04-07,Pharmacist,Health,Mass Customer,N,Yes,5.0,3461.6500000000005
1954,05665 Dottie Circle,2085.0,NSW,Australia,11.0,Greg,Iacovo,Male,88.0,1967-11-29,VP Sales,Manufacturing,Affluent Customer,N,No,5.0,5105.49
1779,7389 Union Place,2745.0,NSW,Australia,8.0,Krishnah,Firmage,Male,55.0,1996-11-19,Information Systems Manager,Argiculture,Affluent Customer,N,No,5.0,5042.0
628,725 Cordelia Junction,3028.0,Victoria,Australia,8.0,Mallissa,Gillespie,Female,14.0,1981-10-24,Actuary,Financial Services,Mass Customer,N,No,13.0,1313.8599999999997
3036,1 Melrose Lane,2010.0,NSW,Australia,9.0,Windy,Orehead,Female,24.0,1977-04-17,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,11.0,3750.7199999999984
3009,399 Butterfield Crossing,4115.0,QLD,Australia,7.0,Hephzibah,Cliffe,Female,11.0,1977-04-02,,Health,High Net Worth,N,Yes,14.0,2250.2999999999997
3325,14 Warbler Hill,2770.0,NSW,Australia,8.0,Sylas,,Male,80.0,1996-10-08,Database Administrator IV,Manufacturing,High Net Worth,N,No,1.0,3028.2
1850,48023 International Way,3630.0,VIC,Australia,1.0,Dare,Wasling,Male,4.0,1978-05-16,Biostatistician II,Manufacturing,High Net Worth,N,No,7.0,5159.719999999999
144,03 Granby Parkway,3216.0,VIC,Australia,8.0,Jory,Barrabeale,U,71.0,,Environmental Tech,IT,Mass Customer,N,No,,4888.0199999999995
719,68861 School Hill,2199.0,NSW,Australia,9.0,Pattin,Weathey,Male,2.0,1953-12-30,Administrative Officer,Retail,Mass Customer,N,No,14.0,5306.819999999999
2580,592 Oak Valley Center,2534.0,NSW,Australia,9.0,Kalinda,,Female,27.0,1988-07-04,Teacher,Financial Services,Mass Customer,N,Yes,13.0,5690.449999999999
2637,52753 Logan Hill,2031.0,NSW,Australia,12.0,Marcile,Christley,Female,28.0,1972-07-30,Help Desk Operator,Retail,Mass Customer,N,Yes,11.0,11222.649999999998
3030,638 Browning Terrace,3079.0,VIC,Australia,6.0,Flor,Agnew,Female,68.0,1998-05-21,Technical Writer,Manufacturing,Affluent Customer,N,No,3.0,2713.379999999999
568,909 Browning Crossing,3013.0,Victoria,Australia,10.0,Quinn,Fulks,Male,32.0,1957-12-15,VP Sales,Manufacturing,Mass Customer,N,No,13.0,1258.1
1885,16984 Pankratz Park,2324.0,NSW,Australia,7.0,Jerome,Sheavills,Male,18.0,1982-10-27,Software Consultant,Health,High Net Worth,N,Yes,11.0,6979.280000000002
2494,07623 Mandrake Trail,2093.0,NSW,Australia,11.0,Donella,Emm,Female,98.0,1974-08-08,Senior Sales Associate,Manufacturing,High Net Worth,N,No,16.0,2938.53
1159,353 Oneill Park,3145.0,VIC,Australia,9.0,Elbert,Bridgement,Male,94.0,1993-01-28,Librarian,Entertainment,Mass Customer,N,No,1.0,2352.28
2228,95 Riverside Way,2640.0,NSW,Australia,1.0,Rosita,Soppeth,Female,12.0,1956-03-09,Geological Engineer,Manufacturing,High Net Worth,N,No,9.0,1425.27
1436,8999 Elmside Pass,2749.0,NSW,Australia,9.0,Tonnie,Andryunin,Male,40.0,1999-10-29,General Manager,,Affluent Customer,N,No,3.0,3404.37
3367,805 Division Plaza,4165.0,QLD,Australia,4.0,Melisse,Massei,Female,75.0,2000-12-05,Librarian,Entertainment,Mass Customer,N,Yes,1.0,4779.07
2177,9582 Fremont Center,2032.0,NSW,Australia,11.0,Waverly,Creebo,Male,35.0,1977-10-08,Social Worker,Health,Mass Customer,N,No,9.0,2762.18
2192,6779 Melrose Way,2450.0,NSW,Australia,7.0,Hubie,Leipold,Male,93.0,1966-08-27,Staff Accountant II,,Mass Customer,N,No,14.0,3598.76
883,707 Spaight Place,2830.0,NSW,Australia,4.0,Lolita,Bennie,U,73.0,,Recruiter,IT,Mass Customer,N,Yes,,705.3499999999999
1079,847 David Hill,4035.0,QLD,Australia,8.0,Dennie,L' Anglois,Male,70.0,1978-01-03,Nurse Practicioner,Manufacturing,Mass Customer,N,No,18.0,2306.99
2787,11 Manufacturers Junction,2170.0,NSW,Australia,8.0,Teressa,Tague,Female,92.0,1980-09-26,Marketing Assistant,,Affluent Customer,N,Yes,6.0,6153.0
626,87 Linden Park,2153.0,NSW,Australia,10.0,Albrecht,Forty,Male,12.0,1992-11-24,Geological Engineer,Manufacturing,Mass Customer,N,No,2.0,3437.370000000001
3428,31 International Pass,4173.0,QLD,Australia,7.0,Leonora,Iglesia,Female,77.0,1974-08-07,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,16.0,509.97
2839,37 Darwin Circle,2282.0,NSW,Australia,8.0,Jaime,Dikelin,Female,12.0,1977-06-07,Assistant Media Planner,Entertainment,Mass Customer,N,No,10.0,2693.039999999999
3473,3 Roxbury Street,2261.0,NSW,Australia,7.0,Sanderson,Alloway,U,34.0,,Analog Circuit Design manager,IT,Mass Customer,N,No,,1504.2099999999991
1370,393 Warrior Crossing,3190.0,VIC,Australia,10.0,Chastity,Martinat,Female,44.0,1986-10-23,Computer Systems Analyst IV,Property,Mass Customer,N,No,18.0,839.2700000000004
2236,70 Old Gate Avenue,3043.0,VIC,Australia,7.0,Arin,Crickmoor,Male,0.0,1968-04-16,Data Coordiator,Manufacturing,Affluent Customer,N,Yes,13.0,2123.71
619,4 Loeprich Avenue,4022.0,QLD,Australia,3.0,Finn,Dahlman,Male,39.0,1977-08-14,Speech Pathologist,Property,Mass Customer,N,No,20.0,3378.3499999999995
1328,7 Canary Trail,3977.0,VIC,Australia,10.0,Stavro,Gargett,Male,19.0,1981-09-02,Budget/Accounting Analyst IV,IT,Mass Customer,N,Yes,6.0,5351.579999999999
1987,42554 Burrows Court,2117.0,NSW,Australia,10.0,Jacobo,Rosenblum,Male,56.0,1956-06-08,Research Associate,Health,Affluent Customer,N,No,8.0,711.81
692,0650 Sachs Circle,2769.0,NSW,Australia,10.0,Goraud,Ayling,Male,42.0,1987-12-25,Database Administrator IV,Property,Mass Customer,N,No,7.0,5027.49
3280,34748 Charing Cross Point,3057.0,VIC,Australia,10.0,Micki,McNamara,Female,49.0,1987-05-02,General Manager,Financial Services,Mass Customer,N,Yes,21.0,6881.080000000002
2294,974 Fisk Alley,3977.0,VIC,Australia,4.0,Skipton,Cordie,Male,25.0,1987-06-16,Associate Professor,Manufacturing,Mass Customer,N,No,21.0,5050.259999999999
1694,1301 Northwestern Place,2117.0,NSW,Australia,9.0,Tonnie,McLinden,Male,11.0,1959-10-11,,IT,Mass Customer,N,Yes,19.0,4611.389999999999
1354,19 Green Ridge Avenue,3340.0,VIC,Australia,3.0,Karee,Hyman,Female,0.0,2000-10-15,Analyst Programmer,Financial Services,Affluent Customer,N,No,2.0,2464.54
3318,624 Harper Way,2094.0,NSW,Australia,10.0,Courtnay,Allmen,Male,37.0,1962-02-07,,Manufacturing,High Net Worth,N,Yes,19.0,3633.9500000000003
2512,1127 Artisan Parkway,4070.0,QLD,Australia,5.0,Franzen,Halliday,Male,3.0,1968-05-22,Web Developer I,,High Net Worth,N,Yes,19.0,1594.3400000000001
2736,28820 Monica Circle,2226.0,NSW,Australia,7.0,Max,Awcock,Male,40.0,1993-01-18,Accounting Assistant IV,,Affluent Customer,N,Yes,9.0,2449.8099999999995
1835,734 South Court,4152.0,QLD,Australia,8.0,Rodrigo,Felce,Male,48.0,1993-06-30,Financial Advisor,Financial Services,Affluent Customer,N,Yes,1.0,1039.0299999999997
1691,1908 Brickson Park Trail,2112.0,NSW,Australia,8.0,Tomlin,,Male,50.0,1979-11-16,Account Coordinator,,High Net Worth,N,Yes,7.0,3832.919999999999
1697,53141 Merrick Street,2064.0,NSW,Australia,12.0,Eddi,Mansbridge,Female,44.0,1969-03-29,Occupational Therapist,Health,Mass Customer,N,Yes,12.0,3042.4800000000014
467,663 Bellgrove Parkway,3812.0,Victoria,Australia,8.0,Welbie,Rockliffe,Male,51.0,1954-01-02,Human Resources Assistant I,Property,Affluent Customer,N,No,15.0,5870.46
1191,0 Northport Hill,3043.0,VIC,Australia,8.0,Merrielle,Vegas,Female,20.0,1996-05-22,Director of Sales,,Mass Customer,N,Yes,1.0,1339.2700000000013
1195,761 Bellgrove Lane,2541.0,NSW,Australia,7.0,Ally,Folliott,Female,0.0,1978-03-22,VP Marketing,Telecommunications,Mass Customer,N,No,18.0,3463.8100000000004
146,69914 Bowman Place,2330.0,NSW,Australia,7.0,Ricoriki,Matlock,Male,34.0,1985-04-08,Quality Control Specialist,Manufacturing,Mass Customer,N,No,8.0,217.05999999999995
2260,883 Almo Terrace,3977.0,VIC,Australia,6.0,Jarad,Barthropp,Male,38.0,1967-02-09,Administrative Assistant IV,Argiculture,High Net Worth,N,No,11.0,5378.599999999999
2887,32 Calypso Park,2481.0,NSW,Australia,11.0,Gardiner,Spehr,Male,42.0,1974-02-24,Speech Pathologist,Financial Services,High Net Worth,N,Yes,18.0,6202.9
326,3 Golf Course Avenue,2203.0,NSW,Australia,9.0,Guenna,Spensly,Female,74.0,1980-02-16,Help Desk Operator,Financial Services,Mass Customer,N,No,6.0,1201.25
2712,122 Chinook Center,2112.0,NSW,Australia,11.0,Carissa,Hassent,Female,0.0,1987-06-26,Tax Accountant,Manufacturing,High Net Worth,N,Yes,11.0,4116.129999999999
1767,410 Hoepker Pass,4123.0,QLD,Australia,5.0,Cicely,Millier,Female,28.0,1959-03-10,Software Engineer IV,Manufacturing,Affluent Customer,N,Yes,19.0,3152.2900000000004
708,6 Morning Drive,2232.0,NSW,Australia,9.0,Idalina,Wilcot,Female,31.0,1987-02-15,Safety Technician II,IT,Mass Customer,N,Yes,10.0,2145.8300000000004
716,78 Glacier Hill Drive,2026.0,NSW,Australia,10.0,Trescha,Preshous,Female,31.0,1979-11-09,Social Worker,Health,Mass Customer,N,No,11.0,3777.5300000000007
1839,69 Valley Edge Lane,3144.0,VIC,Australia,8.0,Faythe,Rance,Female,60.0,1987-05-08,Internal Auditor,Entertainment,High Net Worth,N,Yes,5.0,2784.0
3368,42554 Randy Road,2047.0,NSW,Australia,12.0,Tanya,Boddis,Female,7.0,1967-07-17,Technical Writer,Financial Services,Affluent Customer,N,No,16.0,3153.4800000000005
1115,2273 Oneill Place,2118.0,NSW,Australia,11.0,Merola,Stutard,Female,33.0,1970-01-18,Account Coordinator,,High Net Worth,N,Yes,17.0,4631.2300000000005
2133,549 Longview Terrace,4030.0,QLD,Australia,9.0,Clarissa,Blaisdale,Female,44.0,1998-01-20,General Manager,Financial Services,High Net Worth,N,No,3.0,3126.8400000000006
905,52726 High Crossing Junction,3802.0,VIC,Australia,7.0,Dorian,Drinkel,Female,41.0,1978-02-11,Safety Technician II,Manufacturing,Affluent Customer,N,No,12.0,3553.2799999999997
689,0 Carey Drive,4110.0,QLD,Australia,4.0,Hamnet,Berford,Male,91.0,1966-05-19,Senior Developer,Entertainment,High Net Worth,N,Yes,16.0,541.3299999999999
2220,24 Hermina Alley,2262.0,NSW,Australia,6.0,Curr,Jancey,Male,35.0,1959-05-13,Legal Assistant,Financial Services,Mass Customer,N,Yes,13.0,2129.0699999999997
1635,89 Bartillon Plaza,2753.0,NSW,Australia,10.0,Indira,Robotham,Female,36.0,1971-09-02,Safety Technician IV,Financial Services,Mass Customer,N,No,7.0,1319.5199999999986
2283,5086 Meadow Ridge Circle,3350.0,VIC,Australia,7.0,Gaspar,Janaway,Male,44.0,1954-02-08,Software Consultant,,High Net Worth,N,No,16.0,4474.630000000001
3447,4233 Service Avenue,2340.0,NSW,Australia,5.0,Linell,,Female,43.0,1977-11-23,,Financial Services,High Net Worth,N,No,17.0,4324.390000000001
2505,53 Anthes Point,4341.0,QLD,Australia,2.0,Myrah,McCarry,Female,45.0,1980-08-25,VP Marketing,Financial Services,High Net Worth,N,No,3.0,3340.3499999999985
1944,4415 Dwight Center,2528.0,NSW,Australia,7.0,Gregory,Balchin,Male,73.0,1980-07-30,Programmer III,Argiculture,High Net Worth,N,Yes,8.0,1676.6599999999999
1829,99841 Talisman Street,4224.0,QLD,Australia,3.0,Darcy,Jaslem,Male,82.0,1980-10-29,Editor,,Mass Customer,N,No,14.0,1805.9199999999998
2795,7 Sunbrook Terrace,2200.0,NSW,Australia,9.0,Shirline,Amar,Female,9.0,1966-04-11,Research Assistant III,Financial Services,Mass Customer,N,No,17.0,2617.2200000000003
101,8611 Loomis Lane,2155.0,New South Wales,Australia,10.0,Goran,Kwietek,Male,83.0,1975-12-29,Nurse Practicioner,Manufacturing,High Net Worth,N,No,11.0,2589.89
292,29886 Crownhardt Crossing,2141.0,NSW,Australia,8.0,Gelya,Gerant,Female,42.0,1961-11-24,VP Product Management,,Affluent Customer,N,Yes,9.0,3631.6000000000004
2498,77410 Bluejay Street,3046.0,VIC,Australia,9.0,Rosana,Emmatt,Female,70.0,1978-02-02,Software Test Engineer III,Retail,High Net Worth,N,No,8.0,3423.2000000000016
882,923 Westerfield Junction,2065.0,NSW,Australia,10.0,Esmaria,Lythgoe,Female,59.0,1965-09-29,,Property,Mass Customer,N,Yes,11.0,4571.929999999999
1460,8 Green Ridge Place,2565.0,NSW,Australia,9.0,Morley,Shutt,Male,92.0,1973-07-03,Information Systems Manager,Financial Services,High Net Worth,N,Yes,13.0,10787.599999999999
3132,73907 Fallview Point,2250.0,NSW,Australia,7.0,Nicko,Artois,Male,33.0,1975-04-15,Sales Representative,Retail,Mass Customer,N,Yes,7.0,3426.5400000000013
2794,4 Rieder Drive,3064.0,VIC,Australia,5.0,Megen,Lorenc,Female,41.0,1975-11-06,Social Worker,Health,Mass Customer,N,Yes,18.0,6417.0599999999995
393,5 Florence Hill,4124.0,QLD,Australia,7.0,Cesaro,Isbell,Male,35.0,1955-02-08,Associate Professor,Manufacturing,Mass Customer,N,Yes,9.0,866.5799999999997
87,2640 Manley Point,2166.0,New South Wales,Australia,9.0,Fields,Langdon,Male,78.0,1974-04-23,Editor,Financial Services,Mass Customer,N,No,8.0,3740.7599999999993
2289,5701 Sugar Court,2880.0,NSW,Australia,1.0,Kissie,Steanson,Female,97.0,1980-09-25,Research Nurse,Health,Affluent Customer,N,Yes,13.0,3855.0000000000005
2721,8 Holmberg Street,2444.0,NSW,Australia,7.0,Alf,Farnie,Male,3.0,1969-02-03,,Manufacturing,Mass Customer,N,Yes,17.0,1655.42
1279,617 Welch Street,4122.0,QLD,Australia,7.0,Burr,Lygoe,Male,30.0,1962-08-12,Staff Accountant I,Financial Services,Mass Customer,N,No,20.0,2422.29
1528,305 Vera Lane,2165.0,NSW,Australia,8.0,Ranee,Henriksson,Female,78.0,1984-01-01,,Manufacturing,High Net Worth,N,No,3.0,5083.41
2965,22239 Waubesa Way,2763.0,NSW,Australia,9.0,Lynna,Greenrod,Female,24.0,1972-12-15,,,High Net Worth,N,No,8.0,2422.719999999999
477,30991 Macpherson Parkway,2155.0,NSW,Australia,9.0,Cheri,Hazeman,Female,32.0,1960-11-26,Media Manager II,Financial Services,High Net Worth,N,Yes,13.0,3375.0600000000004
1699,38233 Boyd Alley,3976.0,VIC,Australia,6.0,Poul,Dumphy,Male,33.0,1958-05-08,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,8.0,3652.88
1299,0917 Golf View Parkway,4217.0,QLD,Australia,1.0,Maddy,Aiskovitch,Female,72.0,1977-01-17,Media Manager IV,,Affluent Customer,N,No,12.0,5957.78
2098,434 Eggendart Circle,2260.0,NSW,Australia,12.0,Ame,Tossell,Female,82.0,1969-12-13,Dental Hygienist,Health,High Net Worth,N,No,16.0,2293.6699999999987
2843,48418 Crescent Oaks Court,2770.0,NSW,Australia,9.0,Lorain,Danforth,Female,42.0,1968-04-20,Recruiter,Financial Services,Affluent Customer,N,Yes,5.0,4117.490000000001
3057,11 Farragut Junction,2530.0,NSW,Australia,8.0,Mel,Shoebottom,Female,96.0,1976-03-28,Executive Secretary,,Mass Customer,N,No,9.0,5049.140000000001
1141,2272 Dennis Alley,3165.0,VIC,Australia,10.0,Shannah,Gritsaev,Female,70.0,1981-09-19,,Financial Services,High Net Worth,N,Yes,4.0,772.0999999999999
2078,73637 Nancy Street,2469.0,NSW,Australia,1.0,Joice,Govett,Female,15.0,1989-08-30,Computer Systems Analyst III,Manufacturing,Mass Customer,N,No,3.0,1976.4399999999996
1239,2 Eliot Lane,2155.0,NSW,Australia,11.0,Carroll,Cobbin,Male,9.0,1978-02-28,,,Mass Customer,N,Yes,17.0,1795.300000000001
834,6 Green Ridge Circle,4350.0,QLD,Australia,3.0,Rudolf,Brandes,Male,37.0,1973-04-07,Environmental Tech,Financial Services,Mass Customer,N,No,3.0,722.2999999999997
3250,50602 Katie Lane,4701.0,QLD,Australia,6.0,Hussein,Ticic,Male,27.0,1992-04-16,,Argiculture,High Net Worth,N,Yes,4.0,2762.5299999999997
593,60010 Knutson Road,3137.0,Victoria,Australia,7.0,Eugenius,Packe,Male,64.0,1984-08-07,Structural Analysis Engineer,,Mass Customer,N,No,4.0,3493.7999999999993
3478,54613 Service Court,4069.0,QLD,Australia,8.0,Hartwell,Schach,Male,54.0,1986-08-08,Quality Control Specialist,Health,Mass Customer,N,No,17.0,4297.849999999999
3028,7 Lerdahl Court,4207.0,QLD,Australia,6.0,Leandra,Schubert,Female,67.0,1956-07-07,General Manager,Manufacturing,High Net Worth,N,No,20.0,3043.1600000000003
1625,10 Hazelcrest Street,4413.0,QLD,Australia,5.0,Caryl,Clara,Male,20.0,1977-12-09,Information Systems Manager,Property,Mass Customer,N,Yes,10.0,8499.59
3111,3538 Bunting Hill,3805.0,VIC,Australia,7.0,Maxwell,Blabber,Male,42.0,1997-03-11,Associate Professor,Financial Services,Mass Customer,N,Yes,4.0,1831.96
1640,4 Mariners Cove Street,2043.0,NSW,Australia,9.0,Erie,Worswick,Male,37.0,1995-02-17,Accountant I,,High Net Worth,N,Yes,3.0,1871.8700000000003
